domain,agency,status,redirect,valid,sitemap,allowed,source
navyreserve.com,"Department of the Navy",200,"https://www.navy.com/joining/ways-to-join/reserve",false,"null",false,false
nationalguard.com,"U.S. National Guard",200,"https://nationalguard.com/robots.txt",true,"null",true,robots.txt
nationalatlas.com,"Department of Interior",500,"http://www.nationalatlas.com/",false,"null",false,undefined
nagb.org,"National Assessment Governing Board",200,"https://www.nagb.gov/robots.txt",true,"https://www.nagb.gov/sitemap.xml",true,robots.txt
navy.com,"Department of the Navy",200,"https://www.navy.com/robots.txt",true,"https://www.navy.com/sitemap.xml",true,robots.txt
myfuture.com,"Department of Defense",200,"https://myfuture.com/robots.txt",true,"https://myfuture.com/sitemap-index.xml",true,robots.txt
myskillsmyfuture.org,"Employment and Training Administration",200,"https://www.myskillsmyfuture.org/robots.txt",true,"null",true,robots.txt
nasa-usa.de,"National Aeronautical and Space Administration",200,"https://www.nasa.gov/robots.txt",true,"null",true,robots.txt
mymcx.com,"U.S. Marine Corps",404,"https://www.mymcx.com/robots.txt",false,"null",false,false
moon-cal.org,"U.S. Geological Survey",500,"http://www.moon-cal.org/",false,"null",false,undefined
midlandsareacfc.org,"Combined Federal Campaign",500,"http://www.midlandsareacfc.org/",false,"null",false,undefined
michcfc.org,"Combined Federal Campaign",500,"http://www.michcfc.org/",false,"null",false,undefined
myedaccount.com,"Department of Education",200,"http://myedaccount.com/robots.txt",true,"null",false,robots.txt
nationalatlas.org,"Department of Interior",404,"http://www.nationalatlas.org/robots.txt",false,"null",false,false
metrodenvercfc.org,"Combined Federal Campaign",500,"http://www.metrodenvercfc.org/",false,"null",false,undefined
mdacareers.com,"Missile Defense Agency",200,"https://mdacareers.com/robots.txt",true,"null",true,robots.txt
micanaldepanama.com,"Autoridad del Canal de Panama/Panama Canal Authority",200,"https://pancanal.com/robots.txt",true,"https://pancanal.com/sitemap_index.xml",true,robots.txt
minneapolisfed.org,"Federal Reserve Board",200,"https://www.minneapolisfed.org/robots.txt",true,"null",true,robots.txt
miamivalleycfc.org,"Combined Federal Campaign",200,"https://miamivalleycfc.org/robots.txt",true,"null",true,robots.txt
mcmregistration.com,"U.S. Marine Corps",200,"https://mcmregistration.com/robots.txt",true,"null",true,robots.txt
moneyfactory.com,"Bureau of Engraving and Printing",200,"https://www.moneyfactory.com/robots.txt",true,"https://www.moneyfactory.com/sitemap_index.xml",true,robots.txt
marines.com,"U.S. Marine Corps",200,"https://www.marines.com/robots.txt",true,"null",true,robots.txt
marineforlife.org,"U.S. Marine Corps",200,"https://www.usmc-mccs.org/marine-family-support/transition-readiness-program/marine-for-life-network",false,"null",false,false
maricopacfc.org,"Combined Federal Campaign",200,"https://www.maricopacfc.org/",false,"null",false,false
makersinspaces.org,"Department of State",500,"http://www.makersinspaces.org/",false,"null",false,undefined
manufacturingusa.com,"National Institute of Standards and Technology",200,"https://www.manufacturingusa.com/robots.txt",true,"null",true,robots.txt
martinoticias.com,"U.S. Agency for Global Media",200,"https://www.martinoticias.com/robots.txt",true,"null",true,robots.txt
lifeasamarine.com,"U.S. Marine Corps",500,"http://www.lifeasamarine.com/",false,"null",false,undefined
marinemarathon.com,"U.S. Marine Corps",200,"https://www.marinemarathon.com/robots.txt",true,"https://www.marinemarathon.com/sitemap_index.xml",true,robots.txt
leopold.wilderness.net,"U.S. Forest Service",404,"https://leopold.wilderness.net/robots.txt",false,"null",false,false
ktcfc.org,"Combined Federal Campaign",500,"http://www.ktcfc.org/",false,"null",false,undefined
knowyouroptions.com,"Federal National Mortgage Association",200,"https://yourhome.fanniemae.com/",false,"null",false,false
livingmemorialsproject.net,"U.S. Forest Service",200,"https://www.livingmemorialsproject.net/robots.txt",true,"https://www.livingmemorialsproject.net/sitemap.xml",true,robots.txt
kansascfc.org,"Combined Federal Campaign",500,"http://www.kansascfc.org/",false,"null",false,undefined
johnsoncity-mountainhomecfc.org,"Combined Federal Campaign",500,"http://www.johnsoncity-mountainhomecfc.org/",false,"null",false,undefined
lbjlibrary.org,"National Archives and Records Administration",200,"https://www.lbjlibrary.org/robots.txt",true,"null",true,robots.txt
jlab.org,"Department of Energy",200,"http://www.jlab.org/robots.txt",true,"null",true,robots.txt
jfklibrary.org,"National Archives and Records Administration",200,"https://www.jfklibrary.org/robots.txt",true,"null",true,robots.txt
inwcfc.org,"Combined Federal Campaign",500,"http://www.inwcfc.org/",false,"null",false,undefined
intermountaincfc.org,"Combined Federal Campaign",500,"http://www.intermountaincfc.org/",false,"null",false,undefined
marshallcenter.org,"George C. Marshall European Center for Security Studies",500,"http://www.marshallcenter.org/",false,"null",false,undefined
informationrx.org,"Health and Human Services",500,"http://www.informationrx.org/",false,"null",false,undefined
illowacfc.org,"Combined Federal Campaign",500,"http://www.illowacfc.org/",false,"null",false,undefined
iipdigital.ait.org.tw,"Department of State",500,"http://www.iipdigital.ait.org.tw/",false,"null",false,undefined
jamrs.org,"Department of Defense",200,"https://jamrs.defense.gov/robots.txt",true,"null",true,robots.txt
literacydirectory.org,"Department of Education",500,"https://www.literacydirectory.org/",false,"null",false,undefined
huduser.org,"Department of Housing and Urban Development",202,"https://huduser.org/robots.txt",true,"null",true,robots.txt
hudnsphelp.info,"Department of Housing and Urban Development",404,"https://hudnsphelp.info/robots.txt",false,"null",false,false
insidevoa.com,"U.S. Agency for Global Media",200,"https://www.insidevoa.com/robots.txt",true,"null",true,robots.txt
hudexchange.info,"Department of Housing and Urban Development",404,"https://www.hudexchange.info/",false,"null",false,undefined
hudhomestore.com,"Department of Housing and Urban Development",200,"https://www.hudhomestore.gov/robots.txt",true,"null",true,robots.txt
hsdl.org,"Department of Homeland Security",200,"https://www.hsdl.org/robots.txt",true,"null",true,robots.txt
homelandsecurity.conferenceon.tv,"Department of Homeland Security",500,"http://www.homelandsecurity.conferenceon.tv/",false,"null",false,undefined
heartofthemidlandscfc.org,"Combined Federal Campaign",500,"http://www.heartofthemidlandscfc.org/",false,"null",false,undefined
heartofalabamacfc.org,"Combined Federal Campaign",500,"http://www.heartofalabamacfc.org/",false,"null",false,undefined
heartlandcfc.org,"Combined Federal Campaign",500,"http://www.heartlandcfc.org/",false,"null",false,undefined
greencountrycfc.org,"Combined Federal Campaign",500,"http://www.greencountrycfc.org/",false,"null",false,undefined
greaterwicfc.org,"Combined Federal Campaign",500,"http://www.greaterwicfc.org/",false,"null",false,undefined
greatermscfc.org,"Combined Federal Campaign",500,"http://www.greatermscfc.org/",false,"null",false,undefined
greaterhartfordcfc.org,"Combined Federal Campaign",500,"http://www.greaterhartfordcfc.org/",false,"null",false,undefined
gopcfc.org,"Combined Federal Campaign",500,"http://www.gopcfc.org/",false,"null",false,undefined
hudhre.info,"Department of Housing and Urban Development",200,"https://hudhre.info/robots.txt",true,"https://hudhre.info/wp-sitemap.xml",true,robots.txt
godirect.org,"Federal Reserve Board",200,"https://godirect.gov/gpw-fe/",false,"null",false,false
gocoastguard.com,"U.S. Coast Guard",200,"https://gocoastguard.com/robots.txt",true,"null",true,robots.txt
hubblesite.org,"National Aeronautics and Space Administration",200,"https://science.nasa.gov/mission/hubble/",true,"null",true,meta
goarmy.com,"Department of the Army",200,"https://www.goarmy.com/robots.txt",true,"https://www.goarmy.com/sitemap.xml",true,robots.txt
goang.com,"Department of the Air Force",404,"https://www.airforce.com/goang/robots.txt",true,"null",true,meta
kcp.com,"Department of Energy",500,"http://www.kcp.com/",false,"null",false,undefined
getsmartaboutdrugs.com,"Drug Enforcement Agency",200,"https://www.getsmartaboutdrugs.gov/robots.txt",true,"null",true,robots.txt
gatewaycfc.org,"Combined Federal Campaign",200,"https://celticstats.com/player/guerschonyabusele.html",true,"null",true,meta
ftcampbellareacfc.org,"Combined Federal Campaign",500,"http://www.ftcampbellareacfc.org/",false,"null",false,undefined
gocivilairpatrol.com,"U.S. Air Force Auxiliary",200,"https://www.gocivilairpatrol.com/robots.txt",true,"https://www.gocivilairpatrol.com/sitemap.xml",true,robots.txt
georgewbushlibrary.smu.edu,"National Archives and Records Administration",200,"https://www.georgewbushlibrary.gov/robots.txt",true,"null",true,robots.txt
genomereference.org,"Department of Health and Human Services",200,"https://www.ncbi.nlm.nih.gov/grc",false,"null",false,false
freefilefillableforms.com,"Internal Revenue Service",200,"https://freefilefillableforms.com/robots.txt",true,"null",true,robots.txt
freddiemac.com,"Federal Home Loan Mortgage Corporation",200,"https://www.freddiemac.com/robots.txt",true,"null",true,robots.txt
fsafeds.com,"Office of Personnel Management",404,"https://www.fsafeds.gov/robots.txt",false,"null",false,false
frbsf.org,"Federal Reserve Board",200,"https://www.frbsf.org/robots.txt",true,"https://www.frbsf.org/sitemap_index.xml",true,robots.txt
forestryimages.org,"U.S. Forest Service",404,"https://forestryimages.org/robots.txt",false,"null",false,false
frbatlanta.org,"Federal Reserve Board",404,"https://www.atlantafed.org/robots.txt",false,"null",false,false
fmjfee.com,"U.S. Citizenship and Immigration Service",404,"https://www.fmjfee.com/robots.txt",false,"null",false,false
findtbresources.org,"Centers for Disease Control and Prevention",200,"https://www.findtbresources.org/robots.txt",true,"null",true,robots.txt
fhlbtopeka.com,"Interagency Collaboration",200,"https://www.fhlbtopeka.com/robots.txt",true,"https://www.fhlbtopeka.com/sitemap.xml",true,robots.txt
fhlbsea.com,"Interagency Collaboration",200,"https://fhlbsea.com/robots.txt",true,"https://fhlbsea.com/sitemap.xml",true,robots.txt
fhlbsf.com,"Interagency Collaboration",200,"https://www.fhlbsf.com/robots.txt",true,"null",true,robots.txt
fhlbdm.com,"Interagency Collaboration",403,"https://www.fhlbdm.com/",false,"null",false,undefined
fhlbny.com,"Interagency Collaboration",200,"https://www.fhlbny.com/robots.txt",true,"https://fhlbny.com:443/sitemap.xml",true,robots.txt
igs.org,"National Aeronautics and Space Administration",200,"https://igs.org/robots.txt",true,"null",true,robots.txt
fhlbc.com,"Interagency Collaboration",200,"https://www.fhlbc.com/robots.txt",true,"https://www.fhlbc.com/sitemap/sitemap.xml",true,robots.txt
fhlbi.com,"Interagency Collaboration",200,"https://www.fhlbi.com/robots.txt",true,"https://www.fhlbi.com/sitemap.xml",true,robots.txt
fhlbcin.com,"Interagency Collaboration",200,"https://www.fhlbcin.com/my.logout.php3?errorcode=19",true,"null",true,meta
fhlbatl.com,"Interagency Collaboration",500,"http://fhlbatl.com/robots.txt",false,"null",false,false
fhlb-pgh.com,"Interagency Collaboration",200,"https://www.fhlb-pgh.com/robots.txt",true,"https://www.fhlb-pgh.com/sitemap.xml",true,robots.txt
fhlbanks.com,"Interagency Collaboration",200,"https://fhlbanks.com/robots.txt",true,"https://fhlbanks.com/sitemap_index.xml",true,robots.txt
fhlb-of.com,"Interagency Collaboration",200,"https://fhlb-of.com/robots.txt",true,"null",true,robots.txt
federalreserveeducation.org,"Federal Reserve Board",200,"https://www.federalreserveeducation.org/robots.txt",true,"https://www.federalreserveeducation.org/sitemap.xml",true,robots.txt
fhlbboston.com,"Interagency Collaboration",200,"https://www.fhlbboston.com/robots.txt",true,"https://www.fhlbboston.com/sitemap_index.xml",true,robots.txt
federallabs.org,"Interagency Collaboration",200,"https://federallabs.org/robots.txt",true,"null",true,robots.txt
fdrlibrary.marist.edu,"National Archives and Records Administration",200,"https://www.fdrlibrary.org/",false,"null",false,false
firelab.org,"U.S. Forest Service",500,"http://www.firelab.org/",false,"null",false,undefined
fbiacademy.edu,"Federal Bureau of Investigation",500,"http://www.fbiacademy.edu/",false,"null",false,undefined
fhlb.com,"Interagency Collaboration",200,"https://www.fhlb.com/robots.txt",true,"null",true,robots.txt
federalrelay.us,"General Services Administration",200,"https://www.tmobileaccess.com/services/captions-for-federal-government",false,"null",false,false
farmcreditbank.com,"Farm Credit Administration",200,"https://www.farmcreditbank.com/robots.txt",true,"https://www.farmcreditbank.com/wp-sitemap.xml",true,robots.txt
fanniemae.com,"Federal National Mortgage Association",200,"https://www.fanniemae.com/robots.txt",true,"https://singlefamily.fanniemae.com/sitemap.xml",true,robots.txt
